id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
119,0.00020706820942,3.1598031569e-07,1.54386489157e-05,4.24032350566e-06,5.20118078384e-07,8.077062148e-07,1.41624227012e-07,1.05704584712e-05,0.00135463336483,8.89061448106e-06,2.45385745075e-05,0.116351827979,0.000590766314417,0.0149683067575,0.00103153043892,2.25174298976e-05,0.000689791166224,0.00033586457721,0.0581662580371,9.06842160475e-06,0.00711987214163,5.00851804475e-09,2.62681510321e-06,4.59861166746e-06,9.38441080507e-05,4.55588742625e-05,2.97180895359e-06,1.73925479885e-06,0.000361241516657,5.17120088261e-06,4.26891128882e-05,0.000432890810771,9.33478622756e-06,1.75187395257e-07,2.118265229e-06,1.48424746271e-07,3.88616672353e-06,4.85517966808e-06,2.28116647349e-07,1.6532724203e-06,0.000202352704946,8.39970671223e-05,0.000328025955241,8.0547091784e-05,0.000356359378202,1.66743197028e-09,3.45147554981e-07,0.0754344239831,0.0127076720819,7.97238630668e-09,4.93279731018e-05,8.61757030179e-08,0.000246770941885,2.25741177928e-06,1.13865519324e-06,1.00959678093e-05,5.71446298636e-06,9.10197741177e-06,1.04377727439e-06,2.71342798897e-07,3.69270111378e-07,0.000455091969343,9.67633604887e-06,1.90064765775e-05,1.62047888352e-06,3.60013352463e-08,5.31695768586e-05,1.54317749548e-05,9.92228819996e-07,1.21862412925e-05,2.3179195523e-06,2.70367286248e-06,0.000191976010683,3.0851244901e-06,0.00393695523962,1.16146914309e-09,1.44729324347e-06,1.93374694391e-06,7.15960140951e-07,5.50807308173e-05,9.08275342226e-06,3.16755111029e-09,1.94866265701e-06,6.24236345175e-05,0.00577797414735,6.44475403533e-06,1.78021055035e-05,3.64398658803e-07,2.83971585304e-05,0.677160382271,2.42985752266e-05,0.00463363854215,0.000370046444004,0.00849764142185,0.00398593349382,0.0031130919233,7.93544222688e-06,1.28408572664e-08,9.05917622731e-05
121,0.00179467780981,2.83449730354e-09,1.29637740542e-08,5.05271032125e-07,3.58455700677e-08,2.41652546862e-08,1.01189161217e-10,1.65872143043e-06,0.00133796595037,9.08393576537e-06,5.53315221623e-05,8.61117150635e-05,0.0476950705051,0.000169553764863,0.0396106317639,6.85913209963e-06,8.15906423668e-06,0.896342158318,1.11594927148e-05,1.74429914068e-07,0.000795888016,9.78488817749e-11,7.69060370942e-09,6.19582820605e-08,5.25446921529e-07,2.27550955856e-07,2.77822636008e-07,6.444949463e-09,5.12375493145e-07,9.25583520939e-09,1.25203405332e-06,8.60451336848e-07,1.91201834809e-07,7.67523111733e-09,1.63782942764e-06,4.57786135388e-11,4.65573641861e-08,8.73271499557e-09,1.99881444729e-10,5.14734158075e-11,9.36601285417e-09,0.000100320459751,1.00144291082e-06,3.4748339317e-07,3.47628883901e-07,6.45650501951e-08,3.14109698252e-08,1.11734216262e-05,0.007595598232,6.1540904317e-11,4.03655178616e-07,9.69724055722e-07,9.83997015283e-05,9.49988930188e-07,3.62019341082e-06,2.87723378278e-06,1.67211126723e-07,1.99707798743e-07,8.49111165735e-06,1.25601289369e-08,2.26747701504e-07,5.13717895956e-06,0.000210970189073,3.99791315431e-06,1.02411795524e-05,6.06883219234e-08,2.57148913079e-05,9.8456665043e-09,7.27749860374e-09,7.27449878468e-06,1.09884545907e-08,1.08843244107e-06,1.29396457851e-05,2.46777460688e-07,0.000332139723469,1.47818079999e-09,6.55476668499e-08,1.2542915151e-08,4.5784589453e-09,2.70383657153e-06,7.07226917029e-08,1.99337300139e-11,2.46209648225e-08,0.000720915501006,7.86628806964e-05,1.05639828689e-05,1.11091821964e-05,4.13834925439e-07,2.6995969165e-05,0.000137914859806,3.1025044791e-06,0.00117349333595,0.000518166169059,5.01830290887e-05,0.000637357064988,0.000105221108242,8.48908712214e-06,3.24466986612e-09,0.000148825449287
123,3.71104134835e-13,7.21699450423e-07,3.61689890269e-05,3.62033915735e-07,6.90735475928e-07,0.998572230339,1.20592835628e-06,9.9795602182e-07,8.64113332e-08,5.32532347108e-08,2.39523353408e-13,9.31360768156e-17,2.84038590581e-14,1.92422033168e-13,2.15454450367e-16,4.70083607457e-12,6.35848310565e-16,9.31019081274e-11,3.50586581987e-09,2.90433096409e-13,1.06526159421e-12,8.95285132007e-16,1.59566475588e-08,1.59432287251e-12,9.25678197289e-12,1.4782480795e-11,9.67842268551e-08,1.13257190424e-14,3.60488883189e-08,2.05971567926e-12,8.88694785317e-07,6.03646299169e-07,1.16253806581e-08,2.31608447698e-11,8.2036521673e-12,0.00138297572266,5.93893290102e-09,1.76857991227e-15,1.15847678672e-11,9.25717055095e-12,8.70546870146e-08,1.26505292244e-13,3.08484260358e-08,7.29625236097e-13,5.07450970133e-10,7.3828992575e-15,1.50036476299e-11,2.27141846998e-10,1.47429399418e-12,1.39245491087e-14,4.52631532255e-08,7.2709206711e-11,2.03273634836e-15,1.65457261065e-13,4.57984414773e-16,1.54626814824e-11,1.69766707359e-07,2.94970584145e-14,8.46741730551e-13,3.25647980803e-11,4.24588944393e-15,5.69063229156e-14,1.24986032351e-15,2.86975307517e-07,3.26951925906e-18,9.51747649468e-15,2.85446360992e-10,9.27040884243e-15,2.64188861565e-16,1.13892184572e-09,5.43389205632e-07,9.31727981879e-07,8.14635631088e-14,3.18837594289e-18,1.55623309378e-11,1.45083934016e-12,1.20994519959e-10,4.75436747793e-17,4.30149043495e-07,3.1028790648e-10,1.74971376055e-07,7.56859988094e-14,1.87740667457e-09,4.56941071352e-15,9.25366672178e-10,1.22828952413e-13,6.78280348554e-11,2.23646351438e-10,3.93619442596e-11,7.74128983139e-10,2.03971737553e-17,2.02698406291e-14,6.02781069503e-09,4.46933670628e-11,2.67612841609e-11,2.03819288167e-17,1.98651868288e-08,8.36678223584e-15,2.76024024126e-15
125,4.00310170789e-07,4.26201268722e-10,2.76253620674e-11,2.45443114721e-08,5.43413314347e-09,1.17613829786e-08,1.89993663163e-11,1.18283105621e-06,2.46949639404e-07,9.69717390831e-08,1.13941790031e-11,7.89215732766e-08,0.000100486344309,1.37050932381e-07,3.08539749305e-10,1.65675140273e-09,2.02414894199e-13,2.89182844426e-06,8.46011882771e-09,0.00158781954087,1.37721102078e-07,5.64104448916e-12,6.43694429356e-12,6.3527030858e-11,7.6567988061e-12,4.89702245768e-13,1.59187266036e-07,6.147528233e-13,1.38441216824e-10,5.85838098342e-15,5.45658573881e-10,7.87871101693e-08,1.83456396741e-08,0.000170504339621,9.93408200145e-09,6.22193052288e-12,3.13471887337e-11,4.73376966423e-14,2.21177156451e-12,1.24715667481e-12,3.68350445631e-12,0.000175244451384,1.29994526255e-09,4.70561567142e-12,5.04092210682e-12,1.9509568574e-06,2.26373026635e-06,5.81813264233e-09,4.48763967142e-06,5.30023117409e-12,0.00147382018622,3.28440592057e-07,1.30623602672e-05,0.0156009290367,0.0774211883545,0.882585704327,5.01573777001e-06,2.40413827735e-10,2.77875242318e-05,4.41068385428e-14,6.52287917546e-06,1.30225170925e-11,1.38900377311e-10,4.15958858468e-08,4.10167643849e-07,1.79447051778e-05,2.41247549715e-10,1.11365243416e-10,1.53591670937e-07,2.23595234274e-05,1.35474973462e-08,3.92811960737e-09,2.56512849156e-11,2.0117283219e-13,0.0194711554796,1.63034190592e-08,5.45215694814e-09,1.76561352344e-11,1.18552158312e-07,3.24144252772e-07,5.79238879084e-09,1.88146373481e-13,5.69079929846e-08,0.000622057006694,2.49187432928e-05,6.16090517269e-07,0.000651058682706,1.94977019419e-06,2.27972421385e-07,1.85151840526e-08,8.06378797069e-10,2.48360606747e-07,9.05745025648e-08,2.73444182852e-08,5.33756747245e-07,9.46257960877e-10,2.25426290967e-07,6.64425198887e-12,2.76260652754e-06
126,0.000319710146869,1.33766372978e-10,2.36481607629e-08,1.55893576448e-05,5.41325706482e-10,1.87213622382e-09,3.15798248662e-10,1.31562288175e-07,3.58852994395e-05,1.93999802889e-08,5.60139142181e-07,5.04223771713e-06,4.02579689762e-06,2.36060813563e-07,2.75256269333e-07,8.2988003669e-07,2.3414148842e-08,3.80634774046e-05,1.17871923067e-06,2.25287122291e-09,0.00133675534744,1.72332946524e-11,7.3268680012e-08,2.44737208277e-09,2.38474740399e-07,7.07499978603e-08,2.39262931245e-07,4.7167610262e-08,7.61301421903e-08,1.39590579096e-08,6.1306209318e-06,3.25362816511e-05,3.0590069855e-06,3.48326409494e-07,1.10310038508e-05,3.00187062707e-11,3.69217076468e-07,8.90696938427e-08,1.0778532511e-09,1.16223631608e-07,1.44321381512e-08,4.96034335811e-05,3.63165959527e-08,2.01674694722e-07,2.23011809908e-07,5.4739913935e-08,7.56189620006e-05,6.87676561029e-07,6.73541126162e-06,2.84981118565e-11,2.89145882562e-05,6.92373134825e-07,2.07845114346e-05,5.03377428629e-09,7.73860051595e-07,6.22028835551e-07,7.05490847963e-08,0.000248449214268,2.72868983302e-05,2.65753143935e-08,5.66381186218e-06,3.10361514266e-07,5.09979690833e-06,1.028544375e-06,1.50653622768e-05,7.52401874138e-08,2.15217119148e-06,9.79727929007e-07,3.70475536329e-05,1.70910207089e-05,2.72744750873e-06,9.67931015339e-08,4.44459544724e-07,6.48865539077e-09,2.4465183742e-05,1.65985825085e-09,1.68931659772e-08,4.96039760378e-08,8.83660034035e-10,4.84305564896e-06,1.12091891324e-08,5.07679011677e-12,1.5494926231e-07,4.55112240161e-06,1.6623191641e-06,4.51294539516e-08,6.5322633418e-06,6.57257533021e-06,1.94235849449e-06,2.01043417292e-06,2.65139897238e-05,9.28571864733e-07,3.40222395607e-05,0.00115019886289,0.996274232864,4.16959483118e-06,9.45568026509e-05,1.32952426846e-10,1.11218093934e-06
128,0.00306510110386,3.97156307841e-10,5.49352296986e-09,3.98073012775e-07,2.80444178991e-09,1.19668221998e-08,1.12107778616e-09,6.80262823849e-09,3.04102741211e-05,4.23075228184e-08,0.00293372222222,0.00244820769876,0.108606629074,1.79582038982e-05,0.737868070602,1.53697874339e-05,0.000162848155014,0.0321149080992,0.000274408957921,2.97062570098e-08,0.000359385274351,7.74727851316e-11,1.46936915968e-08,1.36609031642e-07,4.30879799751e-06,1.75973900696e-06,6.68988661801e-07,3.99882253532e-07,1.22755295706e-06,1.23657741824e-07,1.68246936028e-06,1.92376464838e-05,2.79632587308e-07,2.4232076612e-07,2.91725991701e-05,2.03392580556e-11,3.51524448661e-07,1.60938463978e-06,9.81188552629e-09,1.06865494232e-09,4.7834387118e-08,1.1723276657e-05,7.10065648946e-07,1.44769910548e-05,4.0889739239e-07,4.85153393015e-08,5.15591764838e-08,9.05508113647e-06,7.88835895946e-05,6.37764063782e-10,1.00363047295e-06,1.02772337414e-05,0.00549009302631,1.52848222967e-08,1.24901680465e-06,5.25231484971e-07,7.77717048095e-07,1.24408086322e-06,8.85868485057e-06,9.52581746816e-09,2.68254439106e-06,5.4040001487e-06,0.0461622513831,3.75848503609e-05,8.30380940897e-06,2.16775775108e-09,0.000181007548235,2.12927216126e-06,8.18414207515e-08,2.37897211264e-06,2.77089835521e-08,5.66243329558e-07,0.00119433260988,0.000150335399667,0.00117251568008,9.31235588641e-10,1.92350924522e-07,3.6378060031e-06,2.13366968538e-09,1.74634169525e-05,1.32453010337e-07,6.52218279384e-11,2.30044836513e-08,0.000171077466803,0.000406444014516,1.58390236038e-07,5.247781246e-06,2.54185465565e-07,0.000186962352018,7.26805301383e-05,1.14426366054e-05,0.0539268478751,0.0012219932396,8.72137316037e-05,0.000809376884717,1.56476580742e-05,0.000474871747429,1.02718100692e-08,8.04658266134e-05
131,1.3034847143e-05,5.74913761042e-09,6.93264157192e-09,3.69390750166e-06,2.02937844307e-08,2.77753883893e-07,1.75447190109e-09,0.000145236073877,4.95413223689e-06,1.46400293488e-06,3.06960325214e-11,4.62846365679e-08,0.00011747059034,7.75419380261e-07,1.58753843404e-09,4.55970550206e-08,2.53165999449e-12,0.000164320750628,1.30149729216e-07,6.75024130032e-05,2.31717012866e-06,3.19224160994e-11,1.27719312903e-09,1.18391063619e-09,1.30940452925e-10,2.51652500921e-11,7.2462657954e-06,1.34575905975e-10,1.87183024636e-09,2.15396298887e-12,1.21363612493e-08,5.90878380535e-06,2.9219637554e-07,0.00194130698219,2.26027125905e-07,4.08298034271e-10,4.87725471121e-10,1.9269415924e-11,1.44166442673e-10,1.50718804104e-09,1.46798032064e-10,0.000173781721969,1.11740812159e-08,4.07723688145e-10,7.62450602654e-10,5.91646130488e-05,0.00103182799648,3.00908844508e-08,4.07366387662e-05,1.29213181821e-10,0.0780799612403,1.48216240632e-05,0.00113525113557,0.0610133707523,0.244800642133,0.107143707573,0.00039730919525,1.0418657439e-06,0.000312655902235,1.56814995017e-11,3.50789523509e-05,5.65215985127e-10,1.29523236581e-08,1.3095769873e-06,0.000299900129903,0.0051203831099,7.4163580166e-08,5.30785282393e-09,0.000122828540043,0.00844267569482,8.5989222498e-07,2.85135044464e-08,5.2928772476e-10,9.23091048044e-11,0.000851133139804,7.92884475231e-06,1.31150230231e-07,2.04781872015e-10,1.34895481096e-06,1.43303905134e-05,6.83719349581e-07,8.91297279038e-12,8.88091017259e-06,0.00125779060181,1.10999098979e-05,1.11379777081e-05,0.484653621912,0.00219091097824,6.67115591568e-06,3.62420422562e-07,2.37231692068e-08,2.73065552392e-06,5.12194310431e-06,5.27575593878e-07,0.000132479413878,1.65134323993e-08,5.79015322728e-05,1.10401597586e-10,8.14490849734e-05
135,8.48703507472e-07,2.56323628989e-10,1.8989791073e-08,3.32425702254e-06,3.60325901061e-11,7.59962537344e-10,6.55053677967e-10,4.67959837547e-11,1.29920447733e-08,1.78337711265e-09,0.000808834563941,7.0830092227e-06,2.37442927755e-05,6.39294128746e-09,0.00250462628901,5.41945555597e-05,1.20569275168e-05,2.42988539867e-06,2.37143876802e-06,4.03474302579e-11,3.16172554449e-05,2.73291285435e-12,3.12669601321e-09,3.6802350678e-06,7.73557912908e-05,1.28277770273e-05,1.10861840596e-07,1.34777719722e-05,7.19696527085e-06,1.14772938105e-05,5.0230009947e-05,2.9840082334e-06,2.98404256682e-06,4.55637159946e-11,0.00141582195647,2.27487906984e-12,3.10127262537e-07,4.71775229016e-06,3.87974896654e-09,3.99294322051e-07,5.21727429259e-07,4.7883017551e-09,0.000165895427926,2.94712344839e-06,1.91238973457e-06,2.65912257491e-11,4.48883419324e-09,9.03525521068e-09,2.46144054472e-07,3.41206958521e-11,1.07661662696e-07,1.31936516823e-07,0.000396234623622,2.04702210044e-11,2.98765967521e-09,1.54188146695e-08,4.51820483249e-08,1.08844251372e-05,1.19102203655e-07,1.68919143562e-06,2.10245918453e-08,0.00478631164879,0.192627206445,1.83703505172e-05,5.80777843595e-08,2.30544801999e-11,0.00116084702313,5.27287775185e-05,8.16266094716e-08,8.19567205212e-08,3.27743876483e-08,3.65256141777e-07,0.0079259974882,0.783542752266,1.31580337737e-08,6.56204146576e-10,2.93126817041e-07,1.80021032747e-07,6.3823106522e-11,1.16169644571e-06,2.50178526784e-08,4.00180999449e-11,3.99801685091e-08,2.64439181663e-09,1.69547771378e-08,1.52845309742e-08,2.05958503585e-08,1.664200866e-08,0.00290504051372,1.25828194086e-07,7.05631318851e-05,9.75458315224e-05,3.14645367325e-05,2.96877516348e-07,8.10302481113e-06,7.06588252797e-07,0.00112639577128,3.40845490721e-10,7.67593155615e-06
136,8.39207700665e-07,3.04396885475e-09,7.09701666324e-08,2.53748767136e-05,2.15682627314e-09,1.62161416029e-06,4.41222205438e-08,6.35722187781e-07,1.58727434609e-05,2.53040344234e-08,5.26267529555e-10,4.46649792707e-08,7.61245985359e-07,4.54583464204e-08,8.82963771542e-11,5.84068686749e-08,2.06261448893e-11,3.0301289371e-06,1.30426667511e-06,1.07482573952e-08,3.82063319648e-07,9.90589901773e-12,8.81788309925e-07,1.23373311567e-08,1.429893981e-09,5.88217208275e-09,5.96650943407e-06,2.89158541555e-09,1.28489048734e-07,1.10987004309e-10,8.0988044715e-08,0.00709252199158,3.77487413061e-06,0.984053373337,1.41789894315e-06,9.84967574169e-09,6.59018652982e-08,1.5339477244e-08,2.97480568179e-07,1.0797118648e-06,8.96077722246e-07,1.6548705517e-08,1.1825716939e-07,1.18970945095e-07,2.06759520616e-09,2.49099884968e-05,1.44460000229e-05,4.09534379742e-08,2.12950390654e-09,1.76677301261e-11,0.00433762697503,0.000230490826652,6.05651075603e-06,1.62926383496e-08,1.76413848862e-07,1.53802229761e-05,5.12601800438e-05,5.21506422047e-07,9.30508031161e-05,3.3224555919e-12,0.000737247115467,1.13492981679e-09,2.51032865606e-08,5.3364709629e-07,1.62360862532e-08,7.78470887752e-09,4.79566324429e-07,3.36912717103e-06,2.60696907617e-07,6.3511870394e-05,7.89832483861e-05,1.6600434094e-07,3.47146631441e-08,5.04906776111e-11,0.000546471565031,3.38416694667e-09,2.35017978412e-08,4.21690700136e-08,6.49638565164e-08,0.000107804924482,7.74564512085e-07,4.82824717707e-12,1.22222663776e-05,1.60480180966e-06,0.00222761440091,1.37229179131e-08,5.75284502702e-06,7.87969620433e-05,6.12664098298e-06,6.42960955588e-08,2.0172277182e-09,2.47854359259e-07,2.32897718888e-06,1.20337308545e-05,7.14214138497e-06,2.25229418449e-10,0.000121382785437,9.54416545795e-11,1.19024567979e-08
137,6.61692126869e-07,1.50557044609e-09,1.67615311852e-07,2.67068771791e-05,2.20460893985e-09,1.48680896928e-07,1.85325532698e-08,5.34629265303e-08,1.71881492861e-06,7.43239203516e-09,4.28098623217e-09,8.73718164485e-08,2.12239433495e-06,1.041251807e-10,7.39138039663e-09,6.8541354814e-09,1.12999167315e-11,2.77230756183e-05,4.30505338045e-08,3.48432088737e-10,3.96677506842e-07,4.55490888063e-11,4.0570412807e-08,5.12687581278e-09,4.87700635432e-09,3.54063267594e-08,6.87037243097e-07,1.16598165789e-07,7.57015996555e-08,1.46999914463e-08,1.34645379291e-08,7.86781456554e-05,7.42958309274e-06,0.000153346190928,3.65411352732e-07,3.09465425508e-10,6.19687216386e-06,2.73637652981e-07,3.60672807176e-08,5.87898156823e-08,5.32164934341e-09,6.23492812935e-10,4.0745280927e-08,1.09162797912e-07,2.47062748038e-09,0.0475798025727,0.000137713068398,5.94575721991e-10,3.6837881634e-09,6.37994587716e-11,5.16375484949e-06,0.94287276268,9.3817616289e-05,2.84290868624e-10,3.18853494718e-08,3.57135400009e-06,2.54154247159e-06,5.70384557363e-08,1.10280243462e-05,1.93104490731e-10,0.00376224028878,1.47906931147e-08,1.00648876469e-05,1.28226270135e-06,1.31325341499e-05,2.61123545009e-09,0.00013842160115,1.39538633448e-06,6.65893935548e-08,4.88820151077e-05,3.23991184814e-06,3.00493752547e-07,1.19028493728e-08,3.11255838881e-08,4.79991740576e-07,1.86714488315e-09,8.90493190298e-09,8.79507012996e-07,4.41432757015e-09,0.00393808539957,3.31097197659e-07,5.29798566129e-11,4.96148174989e-07,1.66900156273e-06,7.73538886278e-07,9.91293269692e-09,1.63323903735e-07,1.90104088915e-07,3.94744965888e-05,2.90677193426e-09,2.68490936151e-07,3.25213636643e-06,1.53724340635e-05,1.99368784592e-07,3.06801183569e-07,8.29609492214e-10,0.0010049365228,1.65958691234e-09,1.02059671825e-09
138,3.67978464055e-06,5.90225701647e-10,3.77587960898e-11,4.12579553855e-10,9.92350424056e-10,4.80724730856e-11,1.12241995212e-11,1.73732786379e-07,1.44142147107e-08,5.29246278802e-07,1.19005771904e-09,2.68500599532e-08,0.00025956259924,0.000125961625599,3.27110655007e-07,2.79472800457e-09,7.68507035787e-10,1.75107163614e-06,4.23688595319e-09,9.35824027692e-06,4.30822137787e-06,1.60130654396e-12,3.26067688475e-12,7.64776797446e-10,1.87694207399e-10,1.40096004242e-10,1.41199120662e-06,1.00359312874e-11,1.06471436112e-08,1.51937365006e-14,5.87426152165e-09,2.26723315677e-08,2.60854293721e-09,1.59796731403e-10,1.89734827849e-09,4.08338987623e-12,1.04455957772e-11,1.72331279021e-13,1.5051090799e-12,5.51678190977e-12,6.95395477313e-12,0.000259128020843,6.70433220051e-09,2.23153162615e-10,1.38881017797e-09,8.12055804544e-12,1.00154003146e-10,5.14229986948e-06,0.00140069518238,6.00969230977e-12,4.4877368488e-09,1.94578155671e-11,1.87878256952e-07,9.09356022021e-05,2.72455799859e-05,5.8346932974e-07,2.67807678256e-07,2.59197135977e-10,1.00543404713e-08,3.63728630548e-11,1.58309018672e-10,1.22862120477e-09,2.31045793608e-10,7.0101369154e-09,3.39362173918e-08,2.45869813398e-08,1.0740160844e-10,7.67254385026e-11,3.6998577535e-09,8.95436542692e-08,4.80000900138e-11,1.7059929025e-09,9.47516287653e-10,8.53203896423e-11,3.04256855088e-06,1.45301761734e-08,8.91327722741e-09,4.5333819977e-14,1.0798116179e-08,1.00625216493e-10,1.5362585648e-09,2.88143098791e-12,5.01041319545e-10,1.22997064977e-07,1.12906569427e-07,1.8386872398e-05,2.47435593792e-07,4.68794780772e-08,3.00367624106e-08,3.45539888258e-07,7.47924722155e-10,2.09342215385e-05,5.64912809864e-08,2.86002110883e-09,7.41548035421e-07,2.05471607728e-07,1.85193316238e-09,1.88809731738e-11,0.997764110565
141,3.92388557202e-07,3.3048606074e-09,0.000168736005435,0.000835904676933,4.74288741614e-09,4.79017394639e-08,1.98409026098e-07,3.33504175387e-08,7.28181021259e-06,8.63268923013e-08,1.3903963918e-05,8.11471693396e-07,8.66520792897e-07,8.9530101377e-07,3.9870772639e-07,0.000202448834898,1.86398693813e-07,1.15825041576e-05,1.35473401315e-05,9.26591303685e-10,3.4761018469e-05,5.2969548886e-11,0.00107957876753,1.49972820509e-05,7.88086545072e-05,0.00128877989482,1.12750203698e-05,1.60071387256e-08,0.00246828119271,0.092094682157,0.00810201652348,0.00124678364955,3.10848699883e-05,2.9380842534e-05,0.000111866218504,1.25943000473e-09,2.38700595219e-05,0.000160063777003,1.79014787136e-05,0.000213964623981,0.000292999349767,5.97921490098e-10,5.24104434589e-05,1.03618149296e-05,0.000140953270602,7.05739522378e-10,6.81502115185e-07,5.70513020648e-06,1.08551653e-07,7.60356444474e-10,0.00015155460278,1.02343551589e-06,4.00154858653e-05,4.43610120859e-10,7.22569737377e-09,9.47119005446e-09,3.34468859364e-05,0.00819428823888,4.74360497549e-08,8.17597083369e-06,5.15612441632e-07,3.51955145561e-06,0.0115104950964,2.36716114159e-05,5.38602229483e-09,1.58634202996e-10,3.92652873415e-05,0.000835496583022,2.73219138762e-05,0.000168510377989,2.43181166297e-05,1.404883551e-05,0.000343170919223,1.78464215423e-05,8.25191506237e-08,9.18001452632e-10,7.20699233625e-07,2.0468222317e-07,1.30028947609e-08,0.0018176244339,2.67014513611e-07,3.67741864737e-10,4.85092186864e-06,3.05546024038e-08,4.64158110844e-05,3.05419746383e-07,3.05252478938e-06,1.47028174524e-07,0.867742419243,6.24696349405e-06,2.95259778795e-05,1.0573144209e-06,9.24528212636e-05,2.49769200309e-05,7.22827235222e-06,2.59741398168e-07,1.62980049936e-05,2.87281931577e-09,5.34769242222e-07
144,1.23790630369e-06,0.000651680398732,1.02462763607e-05,7.69220860093e-05,3.5375214793e-06,0.00060718820896,3.76708749172e-06,0.00235677626915,1.08987603653e-06,0.00658729299903,1.49092105328e-09,6.16509343576e-10,1.82927396963e-05,7.96395283942e-07,5.03585972922e-08,2.6298935154e-06,5.4678990502e-11,0.00044306088239,2.70033888228e-06,4.01199804401e-06,4.13329780713e-06,1.04811181956e-09,1.17949721101e-08,3.96483308407e-08,1.28267361177e-08,1.14523913908e-07,0.00433987099677,1.95422433791e-09,1.86986551398e-06,8.80127581926e-10,0.000149617073475,0.000281670421828,1.30391026687e-05,2.39028904616e-05,1.63602981047e-05,2.39108231881e-07,5.88505777444e-08,9.89125101269e-11,7.07860936533e-10,4.7850772944e-07,2.53478589229e-07,7.14813040759e-06,7.95661526354e-06,1.28627002383e-08,6.91159129929e-07,1.98651886052e-08,1.13839257665e-06,2.15280351767e-06,1.17994450193e-05,5.4340207889e-09,0.00338037335314,3.23023687088e-06,0.000382961210562,7.32686457923e-05,7.70886072132e-06,0.000154431792907,0.787226736546,1.22558390103e-06,9.36030119192e-06,9.83086323458e-08,6.08667676261e-08,1.12445775358e-07,9.22159529182e-07,0.000139204639709,3.6905998968e-07,1.19574924611e-05,9.8039425211e-05,9.80467085299e-09,3.1531494642e-06,0.00456013297662,1.37733895826e-05,4.71306702821e-05,7.04230984638e-08,4.37081872917e-08,1.69722898136e-06,0.000696817878634,0.00444466760382,1.46853015859e-11,0.0079156672582,1.74448609869e-06,0.00032613784424,1.15470133455e-09,9.11413590075e-05,3.19875084642e-06,1.8247707203e-06,0.00193470099475,0.169874951243,0.00245233462192,0.00037720950786,2.84592874777e-06,6.46530518011e-09,6.70711051498e-06,9.1304345915e-06,3.26679781892e-07,4.22822013206e-05,3.14142689639e-09,9.6525218396e-06,1.69573644015e-09,5.8669498685e-05
